A Cone-Beam X-Ray CT Data Collection designed for Machine Learning,May 2019,"Henri Der Sarkissian, Felix Lucka, Maureen van Eijnatten, Giulia Colacicco, Sophia Bethany Coban, Kees Joost Batenburg"
Machine learning in cardiovascular flows modeling: Predicting arterial blood pressure from non-invasive 4D flow MRI data using physics-informed neural networks,May 2019,"Georgios Kissas, Yibo Yang, Eileen Hwuang, Walter R. Witschey, John A. Detre, Paris Perdikaris"
What Clinicians Want: Contextualizing Explainable Machine Learning for Clinical End Use,May 2019,"Sana Tonekaboni, Shalmali Joshi, Melissa D McCradden, Anna Goldenberg"
Programming multi-level quantum gates in disordered computing reservoirs via machine learning and TensorFlow,May 2019,"Giulia Marcucci, Davide Pierangeli, Pepijn Pinkse, Mehul Malik, Claudio Conti"
LHC Higgs CP Sensitive Observables in H to tau^+ tau^-; tau^pm to (3pi)^pm nu and Machine Learning Benefits,May 2019,"E. Richter-Was, Z. Was"
Machine Learning at Microsoft with ML .NET,May 2019,"Zeeshan Ahmed, Saeed Amizadeh, Mikhail Bilenko, Rogan Carr, Wei-Sheng Chin, Yael Dekel, Xavier Dupre, Vadim Eksarevskiy, Eric Erhardt, Costin Eseanu, Senja Filipi, Tom Finley, Abhishek Goswami, Monte Hoover, Scott Inglis, Matteo Interlandi, Shon Katzenberger, Najeeb Kazmi, Gleb Krivosheev, Pete Luferenko, Ivan Matantsev, Sergiy Matusevych, Shahab Moradi, Gani Nazirov, Justin Ormont , et al. (9 additional authors not shown)"
Curriculum Learning for Domain Adaptation in Neural Machine Translation,May 2019,"Xuan Zhang, Pamela Shapiro, Gaurav Kumar, Paul McNamee, Marine Carpuat, Kevin Duh"
Ignorance-Aware Approaches and Algorithms for Prototype Selection in Machine Learning,May 2019,"Vagan Terziyan, Anton Nikulin"
Neural-Symbolic Computing: An Effective Methodology for Principled Integration of Machine Learning and Reasoning,May 2019,"Artur d'Avila Garcez, Marco Gori, Luis C. Lamb, Luciano Serafini, Michael Spranger, Son N. Tran"
A Human-Centered Approach to Interactive Machine Learning,May 2019,Kory W. Mathewson
Machine Learning-Based Delay-Aware UAV Detection and Operation Mode Identification over Encrypted Wi-Fi Traffic,May 2019,"Amir Alipour-Fanid, Monireh Dabaghchian, Ning Wang, Pu Wang, Liang Zhao, Kai Zeng"
Improving Regression-based Event Study Analysis Using a Topological Machine-learning Method,May 2019,"Takashi Yamashita, Ryozo Miura"
Machine Learning based English Sentiment Analysis,May 2019,"T. N. T. Tran, L. K. N. Nguyen, V. M. Ngo"
Functional Form of the Superconducting Critical Temperature from Machine Learning,May 2019,"S. R. Xie, G. R. Stewart, J. J. Hamlin, P. J. Hirschfeld, R. G. Hennig"
Fairness in Machine Learning with Tractable Models,May 2019,"Michael Varley, Vaishak Belle"
Excitonic Wave Function Reconstruction from Near-Field Spectra Using Machine Learning Techniques,May 2019,"Fulu Zheng, Xing Gao, Alexander Eisfeld"
Comparison of Machine Learning Models in Food Authentication Studies,May 2019,"Manokamna Singh, Katarina Domijan"
Contrastive Fairness in Machine Learning,May 2019,"Tapabrata Chakraborti, Arijit Patra, Alison Noble"
Merging versus Ensembling in Multi-Study Machine Learning: Theoretical Insight from Random Effects,May 2019,"Zoe Guan, Giovanni Parmigiani, Prasad Patil"
Machine Learning of Algebraic Stress Models using Deterministic Symbolic Regression,May 2019,"Martin Schmelzer, Richard P. Dwight, Paola Cinnella"
The Curious Case of Machine Learning In Malware Detection,May 2019,"Sherif Saad, William Briguglio, Haytham Elmiligi"
Explaining Machine Learning Classifiers through Diverse Counterfactual Explanations,May 2019,"Ramaravind Kommiya Mothilal, Amit Sharma, Chenhao Tan"
Time Series Analysis and Forecasting of the US Housing Starts using Econometric and Machine Learning Model,May 2019,Sudiksha Joshi
Exploring helical dynamos with machine learning,May 2019,"Farrukh Nauman, Joonas Nättilä"
Inferring Global Dynamics of a Black-Box System Using Machine Learning,May 2019,Hong Zhao
Why Machines Cannot Learn Mathematics Yet,May 2019,"André Greiner-Petter, Terry Ruas, Moritz Schubotz, Akiko Aizawa, William Grosky, Bela Gipp"
Predicting and Forecasting the Price of Constituents and Index of Cryptocurrency Using Machine Learning,May 2019,"Reaz Chowdhury, M. Arifur Rahman, M. Sohel Rahman, M. R. C. Mahdy"
Machine learning approach for segmenting glands in colon histology images using local intensity and texture features,May 2019,"Rupali Khatun, Soumick Chatterjee"
Explainable Machine Learning for Scientific Insights and Discoveries,May 2019,"Ribana Roscher, Bastian Bohn, Marco F. Duarte, Jochen Garcke"
The Machine Learning Bazaar: Harnessing the ML Ecosystem for Effective System Development,May 2019,"Micah J. Smith, Carles Sala, James Max Kanter, Kalyan Veeramachaneni"
Comparison of Observed Galaxy Properties with Semianalytic Model Predictions using Machine Learning,May 2019,"Melanie Simet, Nima Chartab Soltani, Yu Lu, Bahram Mobasher"
Outlier Robust Extreme Learning Machine for Multi-Target Regression,May 2019,"Bruno Légora Souza da Silva, Fernando Kentaro Inaba, Evandro Ottoni Teatini Salles, Patrick Marques Ciarelli"
The Stabilized Explicit Variable-Load Solver with Machine Learning Acceleration for the Rapid Solution of Stiff Chemical Kinetics,May 2019,"Kyle Buchheit, Opeoluwa Owoyele, Terry Jordan, Dirk Van Essendelft"
Machine Learning for Pricing American Options in High-Dimensional Markovian and non-Markovian models,May 2019,"Ludovic Goudenège, Andrea Molent, Antonino Zanette"
Machine-learning based interatomic potential for phonon transport in perfect crystalline Si and crystalline Si with vacancies,May 2019,"Hasan Babaei, Ruiqiang Guo, Amirreza Hashemi, Sangyeop Lee"
A Predictive Model for Steady-State Multiphase Pipe Flow: Machine Learning on Lab Data,May 2019,"Evgenii Kanin, Andrei Osiptsov, Albert Vainshtein, Evgeny Burnaev"
Computationally Efficient Feature Significance and Importance for Machine Learning Models,May 2019,"Enguerrand Horel, Kay Giesecke"
Contextual Bandit Learning for Machine Type Communications in the Null Space of Multi-Antenna Systems,May 2019,"Samad Ali, Hossein Asgharimoghaddam, Nandana Rajatheva, Walid Saad, Jussi Haapola"
Multiwavelength cluster mass estimates and machine learning,May 2019,"J. D. Cohn, Nicholas Battaglia"
Generative Adversarial Networks for Mitigating Biases in Machine Learning Systems,May 2019,"Adel Abusitta, Esma Aïmeur, Omar Abdel Wahab"
Machine learning reveals systematic accumulation of electric current in lead-up to solar flares,May 2019,"Dattaraj B. Dhuri, Shravan M. Hanasoge, Mark C. M. Cheung"
Machine Learning Estimation of Heterogeneous Treatment Effects with Instruments,May 2019,"Vasilis Syrgkanis, Victor Lei, Miruna Oprescu, Maggie Hei, Keith Battocchi, Greg Lewis"
Partially Encrypted Machine Learning using Functional Encryption,May 2019,"Theo Ryffel, Edouard Dufour-Sans, Romain Gay, Francis Bach, David Pointcheval"
Privacy Risks of Securing Machine Learning Models against Adversarial Examples,May 2019,"Liwei Song, Reza Shokri, Prateek Mittal"
Unsupervised Machine Learning for the Discovery of Latent Disease Clusters and Patient Subgroups Using Electronic Health Records,May 2019,"Yanshan Wang, Yiqing Zhao, Terry M. Therneau, Elizabeth J. Atkinson, Ahmad P. Tafti, Nan Zhang, Shreyasee Amin, Andrew H. Limper, Hongfang Liu"
Automatic Machine Learning by Pipeline Synthesis using Model-Based Reinforcement Learning and a Grammar,May 2019,"Iddo Drori, Yamuna Krishnamurthy, Raoni Lourenco, Remi Rampin, Kyunghyun Cho, Claudio Silva, Juliana Freire"
An Exploratory Study on Machine Learning Model Stores,May 2019,"Minke Xiu, Zhen Ming Jack Jiang, Bram Adams"
Machine learning approach to chance-constrained problems: An algorithm based on the stochastic gradient descent,May 2019,"Lukáš Adam, Martin Branda"
Machine Learning for Fluid Mechanics,May 2019,"Steven Brunton, Bernd Noack, Petros Koumoutsakos"
On Motion Control and Machine Learning for Robotic Assembly,May 2019,Martin Karlsson
Trust but Verify: An Information-Theoretic Explanation for the Adversarial Fragility of Machine Learning Systems and a General Defense against Adversarial Attacks,May 2019,"Jirong Yi, Hui Xie, Leixin Zhou, Xiaodong Wu, Weiyu Xu, Raghuraman Mudumbai"
Learning Dynamics of Attention: Human Prior for Interpretable Machine Reasoning,May 2019,"Wonjae Kim, Yoonho Lee"
Validating the Validation: Reanalyzing a large-scale comparison of Deep Learning and Machine Learning models for bioactivity prediction,May 2019,"Matthew C. Robinson, Robert C. Glen, Alpha A. Lee"
Machine Learning on data with sPlot background subtraction,May 2019,"Maxim Borisyak, Nikita Kazeev"
Evaluation of Machine Learning-based Anomaly Detection Algorithms on an Industrial Modbus/TCP Data Set,May 2019,"Simon Duque Anton, Suneetha Kanoor, Daniel Fraunholz, Hans Dieter Schotten"
Examining the Radius Valley: a Machine Learning Approach,May 2019,Mariah G. MacDonald
Transferable and extensible machine learning derived atomic charges for modeling metal-organic frameworks,May 2019,"Vadim Korolev, Artem Mitrofanov, Ekaterina Marchenko, Nickolay Eremin, Valery Tkachenko, Stepan Kalmykov"
A Topology Layer for Machine Learning,May 2019,"Rickard Brüel-Gabrielsson, Bradley J. Nelson, Anjan Dwaraknath, Primoz Skraba, Leonidas J. Guibas, Gunnar Carlsson"
Learning scalable and transferable multi-robot/machine sequential assignment planning via graph embedding,May 2019,"Hyunwook Kang, Aydar Mynbay, James R. Morrison, Jinkyoo Park"
Categorization of Program Regions for Agile Compilation using Machine Learning and Hardware Support,May 2019,Sanket Tavarageri
Complex-valued neural networks for machine learning on non-stationary physical data,May 2019,"Jesper Sören Dramsch, Mikael Lüthje, Anders Nymark Christensen"
Long-range order imposed by short-range interactions in methylammonium lead iodide: Comparing point-dipole models to machine-learning force fields,May 2019,"Jonathan Lahnsteiner, Ryosuke Jinnouchi, Menno Bokdam"
Application of Different Simulated Spectral Data and Machine Learning to Estimate the Chlorophyll a Concentration of Several Inland Waters,May 2019,"Philipp M. Maier, Sina Keller"
Heterogeneous causal effects with imperfect compliance: a novel Bayesian machine learning approach,May 2019,"Falco J. Bargagli-Stoffi, Kristof De-Witte, Giorgio Gnecco"
Securing Connected & Autonomous Vehicles: Challenges Posed by Adversarial Machine Learning and The Way Forward,May 2019,"Adnan Qayyum, Muhammad Usama, Junaid Qadir, Ala Al-Fuqaha"
Machine Learning Methods for Shark Detection,May 2019,Jordan F. Masakuna
GENO -- GENeric Optimization for Classical Machine Learning,May 2019,"Sören Laue, Matthias Mitterreiter, Joachim Giesen"
Influences in Forecast Errors for Wind and Photovoltaic Power: A Study on Machine Learning Models,May 2019,"Jens Schreiber, Artjom Buschin, Bernhard Sick"
Automated Machine Learning with Monte-Carlo Tree Search,June 2019,"Herilalaina Rakotoarison, Marc Schoenauer, Michèle Sebag"
SO(8) Supergravity and the Magic of Machine Learning,June 2019,"Iulia M. Comsa, Moritz Firsching, Thomas Fischbacher"
Disparate Vulnerability: on the Unfairness of Privacy Attacks Against Machine Learning,June 2019,"Mohammad Yaghini, Bogdan Kulynych, Carmela Troncoso"
The Adversarial Machine Learning Conundrum: Can The Insecurity of ML Become The Achilles' Heel of Cognitive Networks?,June 2019,"Muhammad Usama, Junaid Qadir, Ala Al-Fuqaha, Mounir Hamdi"
Detecting network anomalies using machine learning and SNMP-MIB dataset with IP group,June 2019,"Abdelrahman Manna, Mouhammd Alkasassbeh"
From Words to Sentences: A Progressive Learning Approach for Zero-resource Machine Translation with Visual Pivots,June 2019,"Shizhe Chen, Qin Jin, Jianlong Fu"
MEMe: An Accurate Maximum Entropy Method for Efficient Approximations in Large-Scale Machine Learning,June 2019,"Diego Granziol, Binxin Ru, Stefan Zohren, Xiaowen Doing, Michael Osborne, Stephen Roberts"
"Dynamically Composing Domain-Data Selection with Clean-Data Selection by ""Co-Curricular Learning"" for Neural Machine Translation",June 2019,"Wei Wang, Isaac Caswell, Ciprian Chelba"
Hybrid Machine Learning Forecasts for the FIFA Women's World Cup 2019,June 2019,"Andreas Groll, Christophe Ley, Gunther Schauberger, Hans Van Eetvelde, Achim Zeileis"
An interpretable machine learning framework for modelling human decision behavior,June 2019,"Mengzhuo Guo, Qingpeng Zhang, Xiuwu Liao, Youhua Chen"
Algorithmically generating new algebraic features of polynomial systems for machine learning,June 2019,"Dorian Florescu, Matthew England"
Generalised linear models for prognosis and intervention: Theory practice and implications for machine learning,June 2019,"Kellyn F. Arnold, Vinny Davies, Marc de Kamps, Peter W. G. Tennant, John Mbotwa, Mark S. Gilthorpe"
Effective LHC measurements with matrix elements and machine learning,June 2019,"Johann Brehmer, Kyle Cranmer, Irina Espejo, Felix Kling, Gilles Louppe, Juan Pavez"
KiDS-SQuaD II: Machine learning selection of bright extragalactic objects to search for new gravitationally lensed quasars,June 2019,"Vladislav Khramtsov, Alexey Sergeyev, Chiara Spiniello, Crescenzo Tortora, Nicola R. Napolitano, Adriano Agnello, Fedor Getman, Jelte T. A. de Jong, Konrad Kuijken, Mario Radovich, HuanYuan Shan, Valery Shulga"
Reinforcement Learning with Low-Complexity Liquid State Machines,June 2019,"Wachirawit Ponghiran, Gopalakrishnan Srinivasan, Kaushik Roy"
Learning Deep Transformer Models for Machine Translation,June 2019,"Qiang Wang, Bei Li, Tong Xiao, Jingbo Zhu, Changliang Li, Derek F. Wong, Lidia S. Chao"
Risks from Learned Optimization in Advanced Machine Learning Systems,June 2019,"Evan Hubinger, Chris van Merwijk, Vladimir Mikulik, Joar Skalse, Scott Garrabrant"
Data Sketching for Faster Training of Machine Learning Models,June 2019,"Baharan Mirzasoleiman, Jeff Bilmes, Jure Leskovec"
pCAMP: Performance Comparison of Machine Learning Packages on the Edges,June 2019,"Xingzhou Zhang, Yifan Wang, Weisong Shi"
Willump: A Statistically-Aware End-to-end Optimizer for Machine Learning Inference,June 2019,"Peter Kraft, Daniel Kang, Deepak Narayanan, Shoumik Palkar, Peter Bailis, Matei Zaharia"
The Secrets of Machine Learning: Ten Things You Wish You Had Known Earlier to be More Effective at Data Analysis,June 2019,"Cynthia Rudin, David Carlson"
Machine Learning and System Identification for Estimation in Physical Systems,June 2019,Fredrik Bagge Carlson
Imitation Learning for Non-Autoregressive Neural Machine Translation,June 2019,"Bingzhen Wei, Mingxuan Wang, Hao Zhou, Junyang Lin, Jun Xie, Xu Sun"
KAS-term: Extracting Slovene Terms from Doctoral Theses via Supervised Machine Learning,June 2019,"Nikola Ljubešić, Darja Fišer, Tomaž Erjavec"
Combining Physics-Based Domain Knowledge and Machine Learning using Variational Gaussian Processes with Explicit Linear Prior,June 2019,"Daniel L. Marino, Milos Manic"
Machine-learned impurity level prediction for semiconductors: the example of Cd-based chalcogenides,June 2019,"Arun Mannodi-Kanakkithodi, Michael Y. Toriyama, Fatih G. Sen, Michael J. Davis, Robert F. Klie, Maria K. Y. Chan"
Automated Machine Learning: State-of-The-Art and Open Challenges,June 2019,"Radwa Elshawi, Mohamed Maher, Sherif Sakr"
Gradual Machine Learning for Aspect-level Sentiment Analysis,June 2019,"Yanyan Wang, Qun Chen, Jiquan Shen, Boyi Hou, Murtadha Ahmed, Zhanhuai Li"
GIBBONR: An R package for the detection and classification of acoustic signals using machine learning,June 2019,"Dena J. Clink, Holger Klinck"
Machine Learning and Visualization in Clinical Decision Support: Current State and Future Directions,June 2019,"Gal Levy-Fix, Gilad J. Kuperman, Noémie Elhadad"
Machine learning modeling of high entropy alloy: the role of short-range order,June 2019,"Xianglin Liu, Jiaxin Zhang, Markus Eisenbach, Yang Wang"
Battling Antibiotic Resistance: Can Machine Learning Improve Prescribing?,June 2019,"Michael Allan Ribers, Hannes Ullrich"
A cryptographic approach to black box adversarial machine learning,June 2019,"Kevin Shi, Daniel Hsu, Allison Bishop"
